entry_date,exit_date,direction,entry_price,exit_price,stop_price,shares,notional,gross_pnl,net_pnl,R_multiple,exit_reason,cum_pnl,account_equity,tactical_equity
2025-01-13,2025-02-03,LONG,37.64,39.9619,36.6966,265,9974.6,615.29,615.29,2.461,time_exit,16367.259999999998,41367.259999999995,26367.26
2025-02-10,2025-02-12,LONG,42.3976,41.3338,41.3338,235,9963.44,-250.0,-250.0,-1.0,stop_loss,16117.259999999998,41117.259999999995,26117.26
2025-01-27,2025-02-14,LONG,39.1797,44.4719,38.1993,255,9990.82,1349.53,1349.53,5.398,time_exit,17466.789999999997,42466.78999999999,27466.789999999997
2025-02-03,2025-02-24,LONG,39.9619,39.952,38.9619,250,9990.47,-2.47,-2.47,-0.01,time_exit,17464.319999999996,42464.31999999999,27464.319999999996
2025-03-03,2025-03-04,SHORT,34.6944,35.5624,35.5624,288,9991.97,-250.0,-250.0,-1.0,stop_loss,17214.319999999996,42214.31999999999,27214.319999999996
2025-03-10,2025-03-11,SHORT,29.61,30.3518,30.3518,337,9978.57,-250.0,-250.0,-1.0,stop_loss,16964.319999999996,41964.31999999999,26964.319999999996
2025-02-24,2025-03-14,SHORT,39.952,30.6397,40.952,250,9987.99,2328.06,2328.06,9.312,time_exit,19292.379999999997,44292.38,29292.379999999997
2025-03-17,2025-03-18,LONG,31.2338,30.4526,30.4526,320,9994.83,-250.0,-250.0,-1.0,stop_loss,19042.379999999997,44042.38,29042.379999999997
2025-03-24,2025-03-26,LONG,32.7388,31.9192,31.9192,305,9985.35,-250.0,-250.0,-1.0,stop_loss,18792.379999999997,43792.38,28792.379999999997
2025-03-31,2025-04-01,LONG,28.4511,27.7388,27.7388,351,9986.33,-250.0,-250.0,-1.0,stop_loss,18542.379999999997,43542.38,28542.379999999997
2025-04-07,2025-04-08,LONG,20.4818,19.9695,19.9695,488,9995.12,-250.0,-250.0,-1.0,stop_loss,18292.379999999997,43292.38,28292.379999999997
2025-04-14,2025-04-15,SHORT,24.6278,25.2436,25.2436,406,9998.89,-250.0,-250.0,-1.0,stop_loss,18042.379999999997,43042.38,28042.379999999997
2025-04-21,2025-04-22,SHORT,20.7847,21.3044,21.3044,481,9997.43,-250.0,-250.0,-1.0,stop_loss,17792.379999999997,42792.38,27792.379999999997
2025-04-28,2025-04-29,SHORT,26.7232,27.3916,27.3916,374,9994.46,-250.0,-250.0,-1.0,stop_loss,17542.379999999997,42542.38,27542.379999999997
2025-05-05,2025-05-06,LONG,28.9973,28.2705,28.2705,344,9975.06,-250.0,-250.0,-1.0,stop_loss,17292.379999999997,42292.38,27292.379999999997
2025-05-19,2025-05-20,LONG,35.5713,34.6816,34.6816,281,9995.54,-250.0,-250.0,-1.0,stop_loss,17042.379999999997,42042.38,27042.379999999997
2025-05-12,2025-06-02,LONG,32.8255,35.5564,32.0031,304,9978.95,830.2,830.2,3.321,time_exit,17872.579999999998,42872.58,27872.579999999998
2025-06-09,2025-06-13,LONG,37.0112,36.0853,36.0853,270,9993.03,-250.0,-250.0,-1.0,stop_loss,17622.579999999998,42622.58,27622.579999999998
2025-06-16,2025-06-17,LONG,37.6369,36.6935,36.6935,265,9973.77,-250.0,-250.0,-1.0,stop_loss,17372.579999999998,42372.58,27372.579999999998
2025-06-02,2025-06-23,LONG,35.5564,37.0907,34.6667,281,9991.35,431.13,431.13,1.725,time_exit,17803.71,42803.71,27803.71
2025-06-30,2025-07-01,LONG,41.3272,40.2899,40.2899,241,9959.86,-250.0,-250.0,-1.0,stop_loss,17553.71,42553.71,27553.71
2025-07-07,2025-07-09,SHORT,41.2874,42.3204,42.3204,242,9991.55,-250.0,-250.0,-1.0,stop_loss,17303.71,42303.71,27303.71
2025-06-23,2025-07-14,LONG,37.0907,42.1289,36.1613,269,9977.39,1355.27,1355.27,5.421,time_exit,18658.98,43658.979999999996,28658.98
2025-07-14,2025-07-16,LONG,42.1289,41.074,41.074,237,9984.54,-250.0,-250.0,-1.0,stop_loss,18408.98,43408.979999999996,28408.98
2025-07-21,2025-07-22,LONG,43.8517,42.7552,42.7552,228,9998.18,-250.0,-250.0,-1.0,stop_loss,18158.98,43158.979999999996,28158.98
2025-07-28,2025-08-01,LONG,44.7081,43.587,43.587,223,9969.9,-250.0,-250.0,-1.0,stop_loss,17908.98,42908.979999999996,27908.98
2025-08-11,2025-08-12,SHORT,45.4848,46.6264,46.6264,219,9961.18,-250.0,-250.0,-1.0,stop_loss,17658.98,42658.979999999996,27658.98
2025-08-18,2025-08-19,LONG,46.3761,45.2133,45.2133,215,9970.86,-250.0,-250.0,-1.0,stop_loss,17408.98,42408.979999999996,27408.98
2025-08-04,2025-08-20,LONG,43.5479,42.4562,42.4562,229,9972.48,-250.0,-250.0,-1.0,stop_loss,17158.98,42158.979999999996,27158.98
2025-08-25,2025-08-28,SHORT,44.6085,45.7246,45.7246,224,9992.3,-250.0,-250.0,-1.0,stop_loss,16908.98,41908.979999999996,26908.98
2025-09-15,2025-09-17,LONG,49.4084,48.1708,48.1708,202,9980.5,-250.0,-250.0,-1.0,stop_loss,16658.98,41658.979999999996,26658.98
2025-09-22,2025-09-23,LONG,52.142,50.8331,50.8331,191,9959.12,-250.0,-250.0,-1.0,stop_loss,16408.98,41408.979999999996,26408.98
2025-09-08,2025-09-26,LONG,46.3711,50.4624,45.2083,215,9969.79,879.63,879.63,3.519,time_exit,17288.61,42288.61,27288.61
2025-09-29,2025-10-02,SHORT,51.1353,52.4173,52.4173,195,9971.37,-250.0,-250.0,-1.0,stop_loss,17038.61,42038.61,27038.61
2025-10-13,2025-10-14,LONG,51.4492,50.1606,50.1606,194,9981.15,-250.0,-250.0,-1.0,stop_loss,16788.61,41788.61,26788.61
2025-10-20,2025-10-22,LONG,53.7718,52.4204,52.4204,185,9947.78,-250.0,-250.0,-1.0,stop_loss,16538.61,41538.61,26538.61
2025-10-06,2025-10-24,SHORT,53.3481,54.685,54.685,187,9976.1,-250.0,-250.0,-1.0,stop_loss,16288.61,41288.61,26288.61
2025-10-27,2025-11-04,LONG,58.028,56.5746,56.5746,172,9980.82,-250.0,-250.0,-1.0,stop_loss,16038.61,41038.61,26038.61
2025-11-10,2025-11-11,LONG,56.174,54.7695,54.7695,178,9998.98,-250.0,-250.0,-1.0,stop_loss,15788.61,40788.61,25788.61
2025-11-17,2025-11-20,SHORT,50.8611,52.1366,52.1366,196,9968.78,-250.0,-250.0,-1.0,stop_loss,15538.61,40538.61,25538.61
2025-11-03,2025-11-21,SHORT,58.97,47.3275,60.4493,169,9965.93,1967.58,1967.58,7.87,time_exit,17506.190000000002,42506.19,27506.190000000002
2025-11-24,2025-11-25,LONG,50.916,49.6405,49.6405,196,9979.53,-250.0,-250.0,-1.0,stop_loss,17256.190000000002,42256.19,27256.190000000002
2025-12-01,2025-12-12,LONG,53.8764,52.5251,52.5251,185,9967.14,-250.0,-250.0,-1.0,stop_loss,17006.190000000002,42006.19,27006.190000000002
2025-12-15,2025-12-19,SHORT,51.8529,53.155,53.155,192,9955.77,-250.0,-250.0,-1.0,stop_loss,16756.190000000002,41756.19,26756.190000000002
2025-12-22,2025-12-26,SHORT,54.0758,55.4345,55.4345,184,9949.94,-250.0,-250.0,-1.0,stop_loss,16506.190000000002,41506.19,26506.190000000002
2025-12-08,2025-12-29,SHORT,55.6208,54.4001,57.0174,179,9956.12,218.51,218.51,0.874,time_exit,16724.7,41724.7,26724.7
2025-12-29,2025-12-31,LONG,54.4001,53.0339,53.0339,183,9955.21,-250.0,-250.0,-1.0,stop_loss,16474.7,41474.7,26474.7
2026-01-05,2026-01-06,SHORT,53.5115,54.8556,54.8556,186,9953.14,-250.0,-250.0,-1.0,stop_loss,16224.7,41224.7,26224.7
2026-01-12,2026-01-14,LONG,55.7977,54.4011,54.4011,179,9987.8,-250.0,-250.0,-1.0,stop_loss,15974.7,40974.7,25974.7
2026-01-26,2026-01-29,LONG,54.9891,53.6079,53.6079,181,9953.02,-250.0,-250.0,-1.0,stop_loss,15724.7,40724.7,25724.7
2026-02-02,2026-02-03,LONG,55.009,53.6278,53.6278,181,9956.64,-250.0,-250.0,-1.0,stop_loss,15474.7,40474.7,25474.7
2026-02-09,2026-02-11,LONG,51.6546,50.3593,50.3593,193,9969.34,-250.0,-250.0,-1.0,stop_loss,15224.7,40224.7,25224.7
2026-02-23,2026-02-24,SHORT,48.1604,49.3681,49.3681,207,9969.2,-250.0,-250.0,-1.0,stop_loss,14974.7,39974.7,24974.7
2026-03-02,2026-03-03,LONG,49.618,48.3742,48.3742,201,9973.21,-250.0,-250.0,-1.0,stop_loss,14724.7,39724.7,24724.7
2026-03-09,2026-03-12,LONG,49.3085,48.0709,48.0709,202,9960.31,-250.0,-250.0,-1.0,stop_loss,14474.7,39474.7,24474.7
2026-03-16,2026-03-18,LONG,47.3817,46.1968,46.1968,211,9997.53,-250.0,-250.0,-1.0,stop_loss,14224.7,39224.7,24224.7
2026-03-30,2026-03-31,SHORT,37.89,38.8406,38.8406,263,9965.07,-250.0,-250.0,-1.0,stop_loss,13974.7,38974.7,23974.7
2026-04-06,2026-04-07,LONG,44.1,42.9938,42.9938,226,9966.6,-250.0,-250.0,-1.0,stop_loss,13724.7,38724.7,23724.7
2026-03-23,2026-04-08,SHORT,44.4964,45.6125,45.6125,224,9967.2,-250.0,-250.0,-1.0,stop_loss,13474.7,38474.7,23474.7
2026-04-20,2026-04-22,SHORT,58.08,59.5335,59.5335,172,9989.76,-250.0,-250.0,-1.0,stop_loss,13224.7,38224.7,23224.7
2026-04-13,2026-04-24,LONG,50.66,62.56,49.391,197,9980.02,2344.3,2344.3,9.377,time_exit,15569.0,40569.0,25569.0
